mcrnum,rsrr,z2_rsrr,HRRCODE,HRRNAME
390150,0.36525333,0.61606145,445,"Morgantown,WV"
510001,0.35316303,0.46956992,445,"Morgantown,WV"
510006,0.28195697,-0.39319503,445,"Morgantown,WV"
510024,0.31855613,0.05025699,445,"Morgantown,WV"
510030,0.3079052,-0.078794546,445,"Morgantown,WV"
510047,0.29805049,-0.19819862,445,"Morgantown,WV"
520009,0.25112915,-0.76671886,446,"Appleton,WI"
520160,0.25637919,-0.70310706,446,"Appleton,WI"
230055,0.29641569,-0.21800667,447,"Green Bay,WI"
520034,0.27119845,-0.52355015,447,"Green Bay,WI"
520049,0.26862869,-0.55468655,447,"Green Bay,WI"
520075,0.25873539,-0.67455822,447,"Green Bay,WI"
520097,0.21921486,-1.153407,447,"Green Bay,WI"
520107,0.3270241,0.15285878,447,"Green Bay,WI"
520113,0.33442792,0.24256684,447,"Green Bay,WI"
520193,0.32381934,0.11402842,447,"Green Bay,WI"
240044,0.26015961,-0.65730172,448,"La Crosse,WI"
520004,0.29903936,-0.186217,448,"La Crosse,WI"
520087,0.2533384,-0.73995066,448,"La Crosse,WI"
520028,0.29997799,-0.17484421,449,"Madison,WI"
520041,0.25215009,-0.75434875,449,"Madison,WI"
520057,0.28937468,-0.30331871,449,"Madison,WI"
520066,0.29709706,-0.20975088,449,"Madison,WI"
520071,0.24407275,-0.85221744,449,"Madison,WI"
520076,0.26539668,-0.59384698,449,"Madison,WI"
520083,0.29377139,-0.25004622,449,"Madison,WI"
520089,0.30023384,-0.17174418,449,"Madison,WI"
520095,0.3179087,0.042412486,449,"Madison,WI"
520098,0.29587197,-0.22459455,449,"Madison,WI"
520100,0.29162613,-0.27603915,449,"Madison,WI"
520109,0.30665076,-0.093993902,449,"Madison,WI"
520116,0.30814883,-0.075842567,449,"Madison,WI"
520002,0.30268258,-0.14207417,450,"Marshfield,WI"
520011,0.31742021,0.036493722,450,"Marshfield,WI"
520017,0.30170161,-0.15396008,450,"Marshfield,WI"
520033,0.234541,-0.96770847,450,"Marshfield,WI"
520037,0.31361318,-0.009634079,450,"Marshfield,WI"
520091,0.29137528,-0.27907851,450,"Marshfield,WI"
140084,0.39005449,0.91656363,451,"Milwaukee,WI"
140202,0.34243709,0.3396095,451,"Milwaukee,WI"
520008,0.30888349,-0.066941127,451,"Milwaukee,WI"
520021,0.34456947,0.36544648,451,"Milwaukee,WI"
520027,0.27929029,-0.42550576,451,"Milwaukee,WI"
520035,0.22587791,-1.0726744,451,"Milwaukee,WI"
520038,0.283636,-0.3728511,451,"Milwaukee,WI"
520044,0.26426166,-0.60759938,451,"Milwaukee,WI"
520059,0.33001158,0.18905638,451,"Milwaukee,WI"
520062,0.27905935,-0.4283039,451,"Milwaukee,WI"
520063,0.31229597,-0.025593909,451,"Milwaukee,WI"
520078,0.33649299,0.26758808,451,"Milwaukee,WI"
520088,0.23694642,-0.93856329,451,"Milwaukee,WI"
520096,0.33363652,0.23297787,451,"Milwaukee,WI"
520102,0.28175381,-0.39565665,451,"Milwaukee,WI"
520103,0.25257766,-0.74916804,451,"Milwaukee,WI"
520136,0.26708874,-0.57334524,451,"Milwaukee,WI"
520138,0.31488058,0.005722355,451,"Milwaukee,WI"
520139,0.32294562,0.1034421,451,"Milwaukee,WI"
520170,0.29697767,-0.21119744,451,"Milwaukee,WI"
520177,0.31758353,0.038472541,451,"Milwaukee,WI"
520189,0.30929938,-0.061901998,451,"Milwaukee,WI"
520045,0.31939447,0.060414691,452,"Neenah,WI"
520048,0.25691998,-0.69655454,452,"Neenah,WI"
520198,0.26353401,-0.61641598,452,"Neenah,WI"
520019,0.28435326,-0.36416054,456,"Wausau,WI"
520030,0.30549428,-0.10800633,456,"Wausau,WI"
520202,0.31585193,0.017491637,456,"Wausau,WI"
530010,0.26281646,-0.62511015,457,"Casper,WY"
530012,0.26484579,-0.60052186,457,"Casper,WY"
170182,0.31552792,0.013565775,,
170185,0.30336756,-0.13377467,,
210060,0.30983537,-0.055407643,,
250012,0.34481537,0.36842591,,
250126,0.36815089,0.6511696,,
250141,0.33048886,0.19483937,,
370100,0.31902978,0.055995926,,
400001,0.23544763,-0.95672327,,
400003,0.30218908,-0.14805359,,
400004,0.29223913,-0.26861173,,
400005,0.31074831,-0.044346113,,
400006,0.30550051,-0.10793085,,
400007,0.29059991,-0.28847322,,
400011,0.29478323,-0.23778619,,
400013,0.23620975,-0.94748908,,
400014,0.30690262,-0.090942256,,
400015,0.31563073,0.014811564,,
400016,0.26572737,-0.58984023,,
400018,0.31589076,0.017962148,,
400019,0.3369559,0.27319703,,
400021,0.32588083,0.13900632,,
400022,0.29993841,-0.17532374,,
400032,0.29622602,-0.2203047,,
400044,0.28670192,-0.3357031,,
400048,0.33911017,0.299299,,
400079,0.31043777,-0.04810876,,
400087,0.326327,0.14441232,,
400102,0.32176405,0.089125626,,
400103,0.30726069,-0.086603656,,
400106,0.28368381,-0.3722719,,
400109,0.27186784,-0.51543951,,
400110,0.3026084,-0.14297293,,
400111,0.31261495,-0.021729073,,
400112,0.28145307,-0.39930049,,
400113,0.26703191,-0.57403386,,
400114,0.29805624,-0.19812892,,
400117,0.31868911,0.051868211,,
400118,0.28539762,-0.35150656,,
400120,0.29615313,-0.22118795,,
400123,0.29627731,-0.21968324,,
400124,0.33253857,0.21967463,,
400125,0.28460026,-0.36116776,,
420101,0.2966952,-0.21461992,,
480001,0.25174439,-0.75926435,,
480002,0.24796729,-0.80502945,,
650001,0.25833079,-0.67946053,,
660001,0.30001172,-0.17443544,,
